$\ell$,"$\mathrm{TiOT}(x^{(\ell)}, x^{(0)})$","$\mathrm{TAOT}_{w=0.2}(x^{(\ell)}, x^{(0)})$","$\mathrm{TAOT}_{w=0.5}(x^{(\ell)}, x^{(0)})$","$\mathrm{TAOT}_{w=0.8}(x^{(\ell)}, x^{(0)})$"
719,0.05238340842015764,0.019029143802264257,0.04132187406496473,0.048933507591764104
720,0.04776790723448445,0.017284888103369676,0.03719528655540788,0.04512828774144888
721,0.04334948990980425,0.01571529862192656,0.03348435974959357,0.04147830484047069
722,0.03919869441117046,0.014313836075795333,0.030040296297810007,0.038011670633588915
723,0.035531662776966476,0.012926417129079841,0.026983895920596537,0.0347954842594698
724,0.03221477663824152,0.011775484736696852,0.024310979967704052,0.03190162732542984
725,0.028867909463191732,0.010766381122116826,0.02171888946928238,0.02878282043394341
726,0.025709645040069107,0.00978038891570361,0.01931568777700768,0.025664451990360368
727,0.023197782067800397,0.009033844912236046,0.01740783464073701,0.023084123792557
728,0.02048675023528488,0.008282530249722298,0.015495099838726488,0.020274682188503444
729,0.01795491974422879,0.0076691421395600505,0.013899730189410795,0.017783395899593265
